TimeSlot;Immagine;Versione;Budget;CI;Tempo_s;CO2_Emessa_g;Numero_filtri;Filtri_Applicati
08:00;immagine8.jpeg;pattern_standard;0.006907;230.0;2.6892447;0.0085906428;4;resolution,saturation,blur,relighting
08:00;immagine8.jpeg;ca_pattern;0.006907;230.0;0.064051;0.0002046074;3;resolution,saturation,blur
08:00;immagine8.jpeg;plain;0.008814;230.0;2.627826;0.0083944442;4;resolution,saturation,blur,relighting
08:00;immagine8.jpeg;pattern_standard;0.008814;230.0;2.6529223;0.0084746129;4;resolution,saturation,blur,relighting
08:00;immagine8.jpeg;ca_pattern;0.008814;230.0;2.635743;0.0084197346;4;resolution,saturation,blur,relighting
08:00;immagine8.jpeg;plain;0.010721;230.0;2.6935384;0.0086043588;4;resolution,saturation,blur,relighting
08:00;immagine8.jpeg;pattern_standard;0.010721;230.0;2.6680168;0.0085228314;4;resolution,saturation,blur,relighting
08:00;immagine8.jpeg;ca_pattern;0.010721;230.0;2.6724018;0.0085368391;4;resolution,saturation,blur,relighting
08:00;immagine8.jpeg;plain;0.012629;230.0;2.6451012;0.0084496288;4;resolution,saturation,blur,relighting
08:00;immagine8.jpeg;pattern_standard;0.012629;230.0;2.6291558;0.0083986921;4;resolution,saturation,blur,relighting
08:00;immagine8.jpeg;ca_pattern;0.012629;230.0;2.6955275;0.0086107128;4;resolution,saturation,blur,relighting
08:00;immagine8.jpeg;plain;0.014536;230.0;2.6113689;0.0083418729;4;resolution,saturation,blur,relighting
08:00;immagine8.jpeg;pattern_standard;0.014536;230.0;2.6519954;0.008471652;4;resolution,saturation,blur,relighting
08:00;immagine8.jpeg;ca_pattern;0.014536;230.0;2.692873;0.0086022332;4;resolution,saturation,blur,relighting
08:00;immagine8.jpeg;plain;0.016443;230.0;2.7131045;0.0086668616;4;resolution,saturation,blur,relighting
08:00;immagine8.jpeg;pattern_standard;0.016443;230.0;2.6601453;0.0084976864;4;resolution,saturation,blur,relighting
08:00;immagine8.jpeg;ca_pattern;0.016443;230.0;2.6735166;0.0085404002;4;resolution,saturation,blur,relighting
08:00;immagine8.jpeg;plain;0.01835;230.0;2.6303161;0.0084023987;4;resolution,saturation,blur,relighting
08:00;immagine8.jpeg;pattern_standard;0.01835;230.0;2.6520841;0.0084719353;4;resolution,saturation,blur,relighting
08:00;immagine8.jpeg;ca_pattern;0.01835;230.0;2.731351;0.008725149;4;resolution,saturation,blur,relighting
08:00;immagine9.jpeg;plain;0.005;230.0;2.5053486;0.0080031969;4;resolution,saturation,blur,relighting
08:00;immagine9.jpeg;pattern_standard;0.005;230.0;2.5273631;0.008073521;4;resolution,saturation,blur,relighting
08:00;immagine9.jpeg;ca_pattern;0.005;230.0;0.0620709;0.000198282;3;resolution,saturation,blur
08:00;immagine9.jpeg;plain;0.006907;230.0;2.5705703;0.008211544;4;resolution,saturation,blur,relighting
08:00;immagine9.jpeg;pattern_standard;0.006907;230.0;2.5745289;0.0082241895;4;resolution,saturation,blur,relighting
08:00;immagine9.jpeg;ca_pattern;0.006907;230.0;0.0585529;0.000187044;3;resolution,saturation,blur
08:00;immagine9.jpeg;plain;0.008814;230.0;2.5356041;0.0080998464;4;resolution,saturation,blur,relighting
08:00;immagine9.jpeg;pattern_standard;0.008814;230.0;2.543306;0.0081244497;4;resolution,saturation,blur,relighting
08:00;immagine9.jpeg;ca_pattern;0.008814;230.0;2.5545904;0.0081604971;4;resolution,saturation,blur,relighting
