Documento;Tipo_query;Versione;Budget;CI;Tempo_s;CO2_Emessa_g;Numero_filtri;Filtri_applicati;Parole_trovate;File_corretto_trovato
Memorie dal sottosuolo.pdf;Media;Pattern;2.4e-05;230.0;0.007576780000090366;2.4203602778066446e-05;3;['NER', 'NAME', 'VERBS'];3;True
Memorie dal sottosuolo.pdf;Media;CA;2.4e-05;230.0;0.004845600000408012;1.5479000001303372e-05;2;['NER', 'NAME'];3;True
Memorie dal sottosuolo.pdf;Media;Plain;3.4e-05;230.0;0.007196859999385197;2.298996944248049e-05;3;['NER', 'NAME', 'VERBS'];3;True
Memorie dal sottosuolo.pdf;Media;Pattern;3.4e-05;230.0;0.007300020000548102;2.3319508335084216e-05;3;['NER', 'NAME', 'VERBS'];3;True
Memorie dal sottosuolo.pdf;Media;CA;3.4e-05;230.0;0.007264260001102229;2.3205275003521016e-05;3;['NER', 'NAME', 'VERBS'];3;True
Memorie dal sottosuolo.pdf;Media;Plain;4.35e-05;230.0;0.00775389999980689;2.47694027771609e-05;3;['NER', 'NAME', 'VERBS'];3;True
Memorie dal sottosuolo.pdf;Media;Pattern;4.35e-05;230.0;0.007301440001174342;2.3324044448195815e-05;3;['NER', 'NAME', 'VERBS'];3;True
Memorie dal sottosuolo.pdf;Media;CA;4.35e-05;230.0;0.007264720000239322;2.3206744445208946e-05;3;['NER', 'NAME', 'VERBS'];3;True
Memorie dal sottosuolo.pdf;Media;Plain;5.3e-05;230.0;0.007872399999178015;2.514794444181866e-05;3;['NER', 'NAME', 'VERBS'];3;True
Memorie dal sottosuolo.pdf;Media;Pattern;5.3e-05;230.0;0.007445879999431781;2.3785449998184857e-05;3;['NER', 'NAME', 'VERBS'];3;True
Memorie dal sottosuolo.pdf;Media;CA;5.3e-05;230.0;0.007398939999984577;2.363550277772851e-05;3;['NER', 'NAME', 'VERBS'];3;True
Memorie dal sottosuolo.pdf;Media;Plain;6.3e-05;230.0;0.007289239999954589;2.328507222207716e-05;3;['NER', 'NAME', 'VERBS'];3;True
Memorie dal sottosuolo.pdf;Media;Pattern;6.3e-05;230.0;0.007149960000242572;2.284015000077488e-05;3;['NER', 'NAME', 'VERBS'];3;True
Memorie dal sottosuolo.pdf;Media;CA;6.3e-05;230.0;0.008625119998760056;2.7552466662705735e-05;3;['NER', 'NAME', 'VERBS'];3;True
Memorie dal sottosuolo.pdf;Media;Plain;7.3e-05;230.0;0.007866459998331266;2.5128969439113767e-05;3;['NER', 'NAME', 'VERBS'];3;True
Memorie dal sottosuolo.pdf;Media;Pattern;7.3e-05;230.0;0.007272119999106508;2.3230383330479124e-05;3;['NER', 'NAME', 'VERBS'];3;True
Memorie dal sottosuolo.pdf;Media;CA;7.3e-05;230.0;0.007609199999569683;2.430716666529204e-05;3;['NER', 'NAME', 'VERBS'];3;True
Memorie dal sottosuolo.pdf;Lunga;Plain;9e-06;230.0;0.014681040000141365;4.6897766667118254e-05;3;['NER', 'NAME', 'VERBS'];25;True
Memorie dal sottosuolo.pdf;Lunga;Pattern;9e-06;230.0;0.01433265999876312;4.578488610715997e-05;3;['NER', 'NAME', 'VERBS'];25;True
Memorie dal sottosuolo.pdf;Lunga;CA;9e-06;230.0;1.3000004400964827e-06;4.152779183641542e-09;0;[];0;False
Memorie dal sottosuolo.pdf;Lunga;Plain;1.42e-05;230.0;0.013680179999937536;4.370057499980047e-05;3;['NER', 'NAME', 'VERBS'];25;True
Memorie dal sottosuolo.pdf;Lunga;Pattern;1.42e-05;230.0;0.013906260000658222;4.442277500210266e-05;3;['NER', 'NAME', 'VERBS'];25;True
Memorie dal sottosuolo.pdf;Lunga;CA;1.42e-05;230.0;0.004586020000715507;1.4649786113396761e-05;1;['NER'];3;False
Memorie dal sottosuolo.pdf;Lunga;Plain;2.4e-05;230.0;0.014254139999684412;4.553405833232521e-05;3;['NER', 'NAME', 'VERBS'];25;True
Memorie dal sottosuolo.pdf;Lunga;Pattern;2.4e-05;230.0;0.014011500000196974;4.475895833396256e-05;3;['NER', 'NAME', 'VERBS'];25;True
Memorie dal sottosuolo.pdf;Lunga;CA;2.4e-05;230.0;0.004960740000387887;1.5846808334572418e-05;1;['NER'];3;False
Memorie dal sottosuolo.pdf;Lunga;Plain;3.4e-05;230.0;0.014329379999253433;4.5774408330948466e-05;3;['NER', 'NAME', 'VERBS'];25;True
Memorie dal sottosuolo.pdf;Lunga;Pattern;3.4e-05;230.0;0.014026640000520275;4.480732222388421e-05;3;['NER', 'NAME', 'VERBS'];25;True
Memorie dal sottosuolo.pdf;Lunga;CA;3.4e-05;230.0;0.009013319999212399;2.879254999748405e-05;2;['NER', 'NAME'];23;True
Memorie dal sottosuolo.pdf;Lunga;Plain;4.35e-05;230.0;0.013750440000876551;4.392501666946676e-05;3;['NER', 'NAME', 'VERBS'];25;True
Memorie dal sottosuolo.pdf;Lunga;Pattern;4.35e-05;230.0;0.013892160000250443;4.437773333413336e-05;3;['NER', 'NAME', 'VERBS'];25;True
Memorie dal sottosuolo.pdf;Lunga;CA;4.35e-05;230.0;0.013720159999502357;4.3828288887299195e-05;3;['NER', 'NAME', 'VERBS'];25;True
Memorie dal sottosuolo.pdf;Lunga;Plain;5.3e-05;230.0;0.013958140001341235;4.4588502782062275e-05;3;['NER', 'NAME', 'VERBS'];25;True
Memorie dal sottosuolo.pdf;Lunga;Pattern;5.3e-05;230.0;0.014881899998727022;4.753940277371132e-05;3;['NER', 'NAME', 'VERBS'];25;True
Memorie dal sottosuolo.pdf;Lunga;CA;5.3e-05;230.0;0.014224259999173228;4.543860833069225e-05;3;['NER', 'NAME', 'VERBS'];25;True
Memorie dal sottosuolo.pdf;Lunga;Plain;6.3e-05;230.0;0.013986999999906402;4.468069444414545e-05;3;['NER', 'NAME', 'VERBS'];25;True
Memorie dal sottosuolo.pdf;Lunga;Pattern;6.3e-05;230.0;0.013814819999970496;4.413067499990575e-05;3;['NER', 'NAME', 'VERBS'];25;True
Memorie dal sottosuolo.pdf;Lunga;CA;6.3e-05;230.0;0.013612720000674016;4.348507777993089e-05;3;['NER', 'NAME', 'VERBS'];25;True
Memorie dal sottosuolo.pdf;Lunga;Plain;7.3e-05;230.0;0.014050219999626279;4.488264722102839e-05;3;['NER', 'NAME', 'VERBS'];25;True
Memorie dal sottosuolo.pdf;Lunga;Pattern;7.3e-05;230.0;0.013762640000641113;4.396398889093689e-05;3;['NER', 'NAME', 'VERBS'];25;True
Memorie dal sottosuolo.pdf;Lunga;CA;7.3e-05;230.0;0.014421240000228864;4.6067850000731094e-05;3;['NER', 'NAME', 'VERBS'];25;True
il signore degli anelli.pdf;Corta;Plain;9e-06;210.0;0.005884500000684056;1.7163125001995162e-05;3;['NER', 'NAME', 'VERBS'];2;True
il signore degli anelli.pdf;Corta;Pattern;9e-06;210.0;0.006310460000531748;1.8405508334884264e-05;3;['NER', 'NAME', 'VERBS'];2;True
il signore degli anelli.pdf;Corta;CA;9e-06;210.0;1.340000017080456e-06;3.908333383151331e-09;0;[];0;False
il signore degli anelli.pdf;Corta;Plain;1.42e-05;210.0;0.00581875999996555;1.6971383333232856e-05;3;['NER', 'NAME', 'VERBS'];2;True
il signore degli anelli.pdf;Corta;Pattern;1.42e-05;210.0;0.005979219999426277;1.7439391664993312e-05;3;['NER', 'NAME', 'VERBS'];2;True
il signore degli anelli.pdf;Corta;CA;1.42e-05;210.0;0.0020667600001615938;6.028050000471316e-06;1;['NER'];1;True
il signore degli anelli.pdf;Corta;Plain;2.4e-05;210.0;0.0058412800004589375;1.7037066668005236e-05;3;['NER', 'NAME', 'VERBS'];2;True
il signore degli anelli.pdf;Corta;Pattern;2.4e-05;210.0;0.005819479999627219;1.6973483332246057e-05;3;['NER', 'NAME', 'VERBS'];2;True
il signore degli anelli.pdf;Corta;CA;2.4e-05;210.0;0.0059020599997893445;1.7214341666052257e-05;3;['NER', 'NAME', 'VERBS'];2;True
il signore degli anelli.pdf;Corta;Plain;3.4e-05;210.0;0.005806500000471715;1.6935625001375835e-05;3;['NER', 'NAME', 'VERBS'];2;True
il signore degli anelli.pdf;Corta;Pattern;3.4e-05;210.0;0.007714699999633012;2.250120833226295e-05;3;['NER', 'NAME', 'VERBS'];2;True
il signore degli anelli.pdf;Corta;CA;3.4e-05;210.0;0.006198920001043007;1.808018333637544e-05;3;['NER', 'NAME', 'VERBS'];2;True
il signore degli anelli.pdf;Corta;Plain;4.35e-05;210.0;0.005771100000129081;1.6832375000376486e-05;3;['NER', 'NAME', 'VERBS'];2;True
il signore degli anelli.pdf;Corta;Pattern;4.35e-05;210.0;0.005870459999277955;1.7122174997894037e-05;3;['NER', 'NAME', 'VERBS'];2;True
il signore degli anelli.pdf;Corta;CA;4.35e-05;210.0;0.005949420000251848;1.7352475000734556e-05;3;['NER', 'NAME', 'VERBS'];2;True
il signore degli anelli.pdf;Corta;Plain;5.3e-05;210.0;0.005967480000254;1.7405150000740833e-05;3;['NER', 'NAME', 'VERBS'];2;True
il signore degli anelli.pdf;Corta;Pattern;5.3e-05;210.0;0.0060978999994404145;1.7785541665034542e-05;3;['NER', 'NAME', 'VERBS'];2;True
il signore degli anelli.pdf;Corta;CA;5.3e-05;210.0;0.006181660000584089;1.802984166837026e-05;3;['NER', 'NAME', 'VERBS'];2;True
il signore degli anelli.pdf;Corta;Plain;6.3e-05;210.0;0.0064500600012252106;1.8812675003573532e-05;3;['NER', 'NAME', 'VERBS'];2;True
il signore degli anelli.pdf;Corta;Pattern;6.3e-05;210.0;0.0058552000009512994;1.707766666944129e-05;3;['NER', 'NAME', 'VERBS'];2;True
il signore degli anelli.pdf;Corta;CA;6.3e-05;210.0;0.0062658599999849685;1.8275424999956157e-05;3;['NER', 'NAME', 'VERBS'];2;True
il signore degli anelli.pdf;Corta;Plain;7.3e-05;210.0;0.005843559998902492;1.70437166634656e-05;3;['NER', 'NAME', 'VERBS'];2;True
il signore degli anelli.pdf;Corta;Pattern;7.3e-05;210.0;0.006096680001064669;1.778198333643862e-05;3;['NER', 'NAME', 'VERBS'];2;True
il signore degli anelli.pdf;Corta;CA;7.3e-05;210.0;0.005901660001109121;1.721317500323494e-05;3;['NER', 'NAME', 'VERBS'];2;True
il signore degli anelli.pdf;Media;Plain;9e-06;210.0;0.007072759999573464;2.0628883332089267e-05;3;['NER', 'NAME', 'VERBS'];7;True
il signore degli anelli.pdf;Media;Pattern;9e-06;210.0;0.007056139999622246;2.0580408332231552e-05;3;['NER', 'NAME', 'VERBS'];7;True
il signore degli anelli.pdf;Media;CA;9e-06;210.0;2.0999992557335646e-06;6.124997829222897e-09;0;[];0;False
il signore degli anelli.pdf;Media;Plain;1.42e-05;210.0;0.007254359999205917;2.1158549997683925e-05;3;['NER', 'NAME', 'VERBS'];7;True
il signore degli anelli.pdf;Media;Pattern;1.42e-05;210.0;0.007146799999463838;2.084483333176953e-05;3;['NER', 'NAME', 'VERBS'];7;True
il signore degli anelli.pdf;Media;CA;1.42e-05;210.0;0.002369159999216208;6.91004999771394e-06;1;['NER'];2;True
il signore degli anelli.pdf;Media;Plain;2.4e-05;210.0;0.0072436199996445795;2.112722499896336e-05;3;['NER', 'NAME', 'VERBS'];7;True
il signore degli anelli.pdf;Media;Pattern;2.4e-05;210.0;0.007203979999758303;2.1011608332628384e-05;3;['NER', 'NAME', 'VERBS'];7;True
il signore degli anelli.pdf;Media;CA;2.4e-05;210.0;0.004798360000131651;1.3995216667050648e-05;2;['NER', 'NAME'];6;True
il signore degli anelli.pdf;Media;Plain;3.4e-05;210.0;0.007157000000006519;2.087458333335235e-05;3;['NER', 'NAME', 'VERBS'];7;True
il signore degli anelli.pdf;Media;Pattern;3.4e-05;210.0;0.007404780000069877;2.159727500020381e-05;3;['NER', 'NAME', 'VERBS'];7;True
il signore degli anelli.pdf;Media;CA;3.4e-05;210.0;0.007298679999803426;2.1287816666093327e-05;3;['NER', 'NAME', 'VERBS'];7;True
il signore degli anelli.pdf;Media;Plain;4.35e-05;210.0;0.007120100000611274;2.076695833511622e-05;3;['NER', 'NAME', 'VERBS'];7;True
il signore degli anelli.pdf;Media;Pattern;4.35e-05;210.0;0.0071286599995801225;2.0791924998775358e-05;3;['NER', 'NAME', 'VERBS'];7;True
il signore degli anelli.pdf;Media;CA;4.35e-05;210.0;0.006984800001373514;2.0372333337339418e-05;3;['NER', 'NAME', 'VERBS'];7;True
il signore degli anelli.pdf;Media;Plain;5.3e-05;210.0;0.007018099999550031;2.0469458332020926e-05;3;['NER', 'NAME', 'VERBS'];7;True
il signore degli anelli.pdf;Media;Pattern;5.3e-05;210.0;0.006954139997833409;2.028290832701411e-05;3;['NER', 'NAME', 'VERBS'];7;True
il signore degli anelli.pdf;Media;CA;5.3e-05;210.0;0.0069289000006392595;2.0209291668531177e-05;3;['NER', 'NAME', 'VERBS'];7;True
il signore degli anelli.pdf;Media;Plain;6.3e-05;210.0;0.006973980000475421;2.034077500138665e-05;3;['NER', 'NAME', 'VERBS'];7;True
il signore degli anelli.pdf;Media;Pattern;6.3e-05;210.0;0.007680299999628914;2.2400874998917667e-05;3;['NER', 'NAME', 'VERBS'];7;True
il signore degli anelli.pdf;Media;CA;6.3e-05;210.0;0.007258240001101512;2.116986666987941e-05;3;['NER', 'NAME', 'VERBS'];7;True
il signore degli anelli.pdf;Media;Plain;7.3e-05;210.0;0.007088299998576986;2.0674208329182876e-05;3;['NER', 'NAME', 'VERBS'];7;True
il signore degli anelli.pdf;Media;Pattern;7.3e-05;210.0;0.007115539999358589;2.0753658331462552e-05;3;['NER', 'NAME', 'VERBS'];7;True
il signore degli anelli.pdf;Media;CA;7.3e-05;210.0;0.007897760000196286;2.3035133333905832e-05;3;['NER', 'NAME', 'VERBS'];7;True
il signore degli anelli.pdf;Lunga;Plain;9e-06;210.0;0.012951080000493675;3.777398333477322e-05;3;['NER', 'NAME', 'VERBS'];34;True
il signore degli anelli.pdf;Lunga;Pattern;9e-06;210.0;0.012629020000167657;3.683464166715567e-05;3;['NER', 'NAME', 'VERBS'];34;True
il signore degli anelli.pdf;Lunga;CA;9e-06;210.0;1.200000406242907e-06;3.5000011848751455e-09;0;[];0;False
il signore degli anelli.pdf;Lunga;Plain;1.42e-05;210.0;0.013037780000013299;3.802685833337212e-05;3;['NER', 'NAME', 'VERBS'];34;True
il signore degli anelli.pdf;Lunga;Pattern;1.42e-05;210.0;0.012938080000458286;3.773606666800334e-05;3;['NER', 'NAME', 'VERBS'];34;True
il signore degli anelli.pdf;Lunga;CA;1.42e-05;210.0;0.004264740001235623;1.2438825003603902e-05;1;['NER'];12;True
il signore degli anelli.pdf;Lunga;Plain;2.4e-05;210.0;0.013722599999891828;4.0024249999684496e-05;3;['NER', 'NAME', 'VERBS'];34;True
il signore degli anelli.pdf;Lunga;Pattern;2.4e-05;210.0;0.013123800000175833;3.8277750000512846e-05;3;['NER', 'NAME', 'VERBS'];34;True
il signore degli anelli.pdf;Lunga;CA;2.4e-05;210.0;0.008473619999858784;2.471472499958812e-05;2;['NER', 'NAME'];32;True
il signore degli anelli.pdf;Lunga;Plain;3.4e-05;210.0;0.013218779999442631;3.8554774998374344e-05;3;['NER', 'NAME', 'VERBS'];34;True
il signore degli anelli.pdf;Lunga;Pattern;3.4e-05;210.0;0.01292414000054123;3.769540833491192e-05;3;['NER', 'NAME', 'VERBS'];34;True
il signore degli anelli.pdf;Lunga;CA;3.4e-05;210.0;0.011726980000094044;3.4203691666940964e-05;2;['NER', 'NAME'];32;True
il signore degli anelli.pdf;Lunga;Plain;4.35e-05;210.0;0.013086240000848192;3.81682000024739e-05;3;['NER', 'NAME', 'VERBS'];34;True
il signore degli anelli.pdf;Lunga;Pattern;4.35e-05;210.0;0.013290140000754036;3.876290833553261e-05;3;['NER', 'NAME', 'VERBS'];34;True
il signore degli anelli.pdf;Lunga;CA;4.35e-05;210.0;0.013104139999632025;3.822040833226008e-05;3;['NER', 'NAME', 'VERBS'];34;True
il signore degli anelli.pdf;Lunga;Plain;5.3e-05;210.0;0.012909299999591894;3.7652124998809695e-05;3;['NER', 'NAME', 'VERBS'];34;True
il signore degli anelli.pdf;Lunga;Pattern;5.3e-05;210.0;0.012939760000881506;3.7740966669237733e-05;3;['NER', 'NAME', 'VERBS'];34;True
il signore degli anelli.pdf;Lunga;CA;5.3e-05;210.0;0.01261701999901561;3.679964166379553e-05;3;['NER', 'NAME', 'VERBS'];34;True
il signore degli anelli.pdf;Lunga;Plain;6.3e-05;210.0;0.013170540001010523;3.841407500294736e-05;3;['NER', 'NAME', 'VERBS'];34;True
il signore degli anelli.pdf;Lunga;Pattern;6.3e-05;210.0;0.012822920001053718;3.740018333640668e-05;3;['NER', 'NAME', 'VERBS'];34;True
il signore degli anelli.pdf;Lunga;CA;6.3e-05;210.0;0.013016539999080123;3.796490833065036e-05;3;['NER', 'NAME', 'VERBS'];34;True
il signore degli anelli.pdf;Lunga;Plain;7.3e-05;210.0;0.013253820000682027;3.8656975001989244e-05;3;['NER', 'NAME', 'VERBS'];34;True
il signore degli anelli.pdf;Lunga;Pattern;7.3e-05;210.0;0.012822479999886126;3.7398899999667874e-05;3;['NER', 'NAME', 'VERBS'];34;True
il signore degli anelli.pdf;Lunga;CA;7.3e-05;210.0;0.01307461999967927;3.8134308332397874e-05;3;['NER', 'NAME', 'VERBS'];34;True
Harry Potter e la pietra filosfale.pdf;Corta;Plain;9e-06;210.0;0.006022379999194527;1.7565274997650708e-05;3;['NER', 'NAME', 'VERBS'];3;True
Harry Potter e la pietra filosfale.pdf;Corta;Pattern;9e-06;210.0;0.005977659999916796;1.7434841666423988e-05;3;['NER', 'NAME', 'VERBS'];3;True
Harry Potter e la pietra filosfale.pdf;Corta;CA;9e-06;210.0;1.2999997125007213e-06;3.791665828127104e-09;0;[];0;True
Harry Potter e la pietra filosfale.pdf;Corta;Plain;1.42e-05;210.0;0.006355680000706343;1.8537400002060167e-05;3;['NER', 'NAME', 'VERBS'];3;True
Harry Potter e la pietra filosfale.pdf;Corta;Pattern;1.42e-05;210.0;0.005952019998949254;1.736005833026866e-05;3;['NER', 'NAME', 'VERBS'];3;True
Harry Potter e la pietra filosfale.pdf;Corta;CA;1.42e-05;210.0;0.0027859200003149454;8.125600000918593e-06;1;['NER'];1;True
Harry Potter e la pietra filosfale.pdf;Corta;Plain;2.4e-05;210.0;0.006239220000861678;1.819772500251323e-05;3;['NER', 'NAME', 'VERBS'];3;True
Harry Potter e la pietra filosfale.pdf;Corta;Pattern;2.4e-05;210.0;0.006050960000720806;1.764863333543569e-05;3;['NER', 'NAME', 'VERBS'];3;True
Harry Potter e la pietra filosfale.pdf;Corta;CA;2.4e-05;210.0;0.006162519999634242;1.7974016665599874e-05;3;['NER', 'NAME', 'VERBS'];3;True
Harry Potter e la pietra filosfale.pdf;Corta;Plain;3.4e-05;210.0;0.00603502000158187;1.7602141671280456e-05;3;['NER', 'NAME', 'VERBS'];3;True
Harry Potter e la pietra filosfale.pdf;Corta;Pattern;3.4e-05;210.0;0.006511060000775615;1.899059166892888e-05;3;['NER', 'NAME', 'VERBS'];3;True
Harry Potter e la pietra filosfale.pdf;Corta;CA;3.4e-05;210.0;0.006014819999836618;1.754322499952347e-05;3;['NER', 'NAME', 'VERBS'];3;True
Harry Potter e la pietra filosfale.pdf;Corta;Plain;4.35e-05;210.0;0.006112900000152877;1.782929166711256e-05;3;['NER', 'NAME', 'VERBS'];3;True
Harry Potter e la pietra filosfale.pdf;Corta;Pattern;4.35e-05;210.0;0.0060020400000212245;1.7505950000061906e-05;3;['NER', 'NAME', 'VERBS'];3;True
Harry Potter e la pietra filosfale.pdf;Corta;CA;4.35e-05;210.0;0.00606714000023203;1.7695825000676755e-05;3;['NER', 'NAME', 'VERBS'];3;True
Harry Potter e la pietra filosfale.pdf;Corta;Plain;5.3e-05;210.0;0.006187260000297101;1.8046175000866547e-05;3;['NER', 'NAME', 'VERBS'];3;True
Harry Potter e la pietra filosfale.pdf;Corta;Pattern;5.3e-05;210.0;0.00640063999890117;1.8668533330128414e-05;3;['NER', 'NAME', 'VERBS'];3;True
Harry Potter e la pietra filosfale.pdf;Corta;CA;5.3e-05;210.0;0.006085539999912726;1.7749491666412118e-05;3;['NER', 'NAME', 'VERBS'];3;True
Harry Potter e la pietra filosfale.pdf;Corta;Plain;6.3e-05;210.0;0.006052640000416431;1.7653533334547927e-05;3;['NER', 'NAME', 'VERBS'];3;True
Harry Potter e la pietra filosfale.pdf;Corta;Pattern;6.3e-05;210.0;0.006085800000437303;1.7750250001275467e-05;3;['NER', 'NAME', 'VERBS'];3;True
Harry Potter e la pietra filosfale.pdf;Corta;CA;6.3e-05;210.0;0.005981080000492511;1.744481666810316e-05;3;['NER', 'NAME', 'VERBS'];3;True
Harry Potter e la pietra filosfale.pdf;Corta;Plain;7.3e-05;210.0;0.006084460000420222;1.7746341667892315e-05;3;['NER', 'NAME', 'VERBS'];3;True
Harry Potter e la pietra filosfale.pdf;Corta;Pattern;7.3e-05;210.0;0.006462599999213126;1.884924999770495e-05;3;['NER', 'NAME', 'VERBS'];3;True
Harry Potter e la pietra filosfale.pdf;Corta;CA;7.3e-05;210.0;0.006103860000439454;1.780292500128174e-05;3;['NER', 'NAME', 'VERBS'];3;True
Harry Potter e la pietra filosfale.pdf;Media;Plain;9e-06;210.0;0.007835580000391928;2.2853775001143125e-05;3;['NER', 'NAME', 'VERBS'];7;True
Harry Potter e la pietra filosfale.pdf;Media;Pattern;9e-06;210.0;0.007460960000025807;2.1761133333408605e-05;3;['NER', 'NAME', 'VERBS'];7;True
Harry Potter e la pietra filosfale.pdf;Media;CA;9e-06;210.0;1.2800010154023767e-06;3.733336294923599e-09;0;[];0;False
Harry Potter e la pietra filosfale.pdf;Media;Plain;1.42e-05;210.0;0.007321079999383073;2.1353149998200628e-05;3;['NER', 'NAME', 'VERBS'];7;True
Harry Potter e la pietra filosfale.pdf;Media;Pattern;1.42e-05;210.0;0.007348880000790814;2.1434233335639874e-05;3;['NER', 'NAME', 'VERBS'];7;True
Harry Potter e la pietra filosfale.pdf;Media;CA;1.42e-05;210.0;0.0025072199998248832;7.312724999489243e-06;1;['NER'];1;True
Harry Potter e la pietra filosfale.pdf;Media;Plain;2.4e-05;210.0;0.007458479999331758;2.1753899998050962e-05;3;['NER', 'NAME', 'VERBS'];7;True
Harry Potter e la pietra filosfale.pdf;Media;Pattern;2.4e-05;210.0;0.00787942000097246;2.2981641669503006e-05;3;['NER', 'NAME', 'VERBS'];7;True
Harry Potter e la pietra filosfale.pdf;Media;CA;2.4e-05;210.0;0.00514535999900545;1.5007299997099228e-05;2;['NER', 'NAME'];6;True
Harry Potter e la pietra filosfale.pdf;Media;Plain;3.4e-05;210.0;0.007658399999490939;2.233699999851524e-05;3;['NER', 'NAME', 'VERBS'];7;True
Harry Potter e la pietra filosfale.pdf;Media;Pattern;3.4e-05;210.0;0.009900040000502486;2.8875116668132248e-05;3;['NER', 'NAME', 'VERBS'];7;True
Harry Potter e la pietra filosfale.pdf;Media;CA;3.4e-05;210.0;0.007352299999911338;2.1444208333074736e-05;3;['NER', 'NAME', 'VERBS'];7;True
Harry Potter e la pietra filosfale.pdf;Media;Plain;4.35e-05;210.0;0.0073125999995681925;2.132841666540723e-05;3;['NER', 'NAME', 'VERBS'];7;True
Harry Potter e la pietra filosfale.pdf;Media;Pattern;4.35e-05;210.0;0.008068539999658241;2.353324166566987e-05;3;['NER', 'NAME', 'VERBS'];7;True
Harry Potter e la pietra filosfale.pdf;Media;CA;4.35e-05;210.0;0.008883599999535363;2.591049999864481e-05;3;['NER', 'NAME', 'VERBS'];7;True
Harry Potter e la pietra filosfale.pdf;Media;Plain;5.3e-05;210.0;0.0075388999990536835;2.1988458330573242e-05;3;['NER', 'NAME', 'VERBS'];7;True
Harry Potter e la pietra filosfale.pdf;Media;Pattern;5.3e-05;210.0;0.007346300000062911;2.1426708333516825e-05;3;['NER', 'NAME', 'VERBS'];7;True
Harry Potter e la pietra filosfale.pdf;Media;CA;5.3e-05;210.0;0.007629939999605995;2.2253991665517486e-05;3;['NER', 'NAME', 'VERBS'];7;True
Harry Potter e la pietra filosfale.pdf;Media;Plain;6.3e-05;210.0;0.007568080000055488;2.2073566666828506e-05;3;['NER', 'NAME', 'VERBS'];7;True
Harry Potter e la pietra filosfale.pdf;Media;Pattern;6.3e-05;210.0;0.00771912000127486;2.2514100003718344e-05;3;['NER', 'NAME', 'VERBS'];7;True
Harry Potter e la pietra filosfale.pdf;Media;CA;6.3e-05;210.0;0.00740897999930894;2.160952499798441e-05;3;['NER', 'NAME', 'VERBS'];7;True
Harry Potter e la pietra filosfale.pdf;Media;Plain;7.3e-05;210.0;0.007657799999287817;2.23352499979228e-05;3;['NER', 'NAME', 'VERBS'];7;True
Harry Potter e la pietra filosfale.pdf;Media;Pattern;7.3e-05;210.0;0.007286539999768138;2.125240833265707e-05;3;['NER', 'NAME', 'VERBS'];7;True
Harry Potter e la pietra filosfale.pdf;Media;CA;7.3e-05;210.0;0.007663320000574458;2.2351350001675503e-05;3;['NER', 'NAME', 'VERBS'];7;True
Harry Potter e la pietra filosfale.pdf;Lunga;Plain;9e-06;210.0;0.01307295999940834;3.812946666494099e-05;3;['NER', 'NAME', 'VERBS'];29;True
